4,79518,4.08876,79518
4,78228,4.21198,78228
4,76902,4.33323,76902
4,75542,4.45145,75542
4,74150,4.56858,74150
4,72725,4.68322,72725
4,71268,4.79554,71268
4,69778,4.90562,69778
4,68258,5.01228,68258
4,66710,5.11755,66710
4,65130,5.2202,65130
4,63522,5.32041,63522
4,61888,5.41749,61888
4,60222,5.51259,60222
4,58535,5.60348,58535
4,56818,5.69233,56818
4,55078,5.77865,55078
4,53312,5.86437,53312
4,51525,5.94583,51525
4,49713,6.02446,49713
4,47880,6.09982,47880
4,46028,6.1727,46028
4,44152,6.24265,44152
4,42258,6.30962,42258
4,40345,6.37297,40345
4,38415,6.43389,38415
4,36468,6.49178,36468
4,34505,6.54621,34505
4,32527,6.59785,32527
4,30535,6.64637,30535
4,28528,6.69176,28528
4,26510,6.73363,26510
4,24478,6.77272,24478
4,22437,6.80859,22437
4,20386,6.84123,20386
4,18326,6.87065,18326
4,16257,6.8966,16257
4,14182,6.91942,14182
4,12100,6.93906,12100
4,10013,6.95538,10013
4,7921,6.96833,7921
4,5826,6.97815,5826
4,3729,6.9846,3729
4,1630,6.98778,1630
4,-470,6.98768,-468
